SerialNumber,NetworkIPv4_CIDR,CountryName,CountryCode,RegionName,RegionCode,CityName,Latitude,Longitude
10816,172.28.18.128/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10817,172.28.18.64/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10818,172.28.18.0/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10819,172.22.92.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10820,172.22.91.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10821,172.22.90.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10822,10.212.37.64/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10823,10.213.230.240/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10824,172.28.148.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10825,172.28.148.32/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10826,172.28.148.0/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10827,172.28.148.64/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10828,62.145.48.32/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10829,62.145.48.0/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10830,62.145.48.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10831,10.21.118.96/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10832,10.21.104.0/23,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10833,172.19.55.0/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10834,10.215.64.0/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10835,10.213.124.224/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10836,10.21.117.56/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10837,172.28.2.64/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10838,62.112.165.128/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10839,10.21.117.40/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10840,10.21.117.32/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10841,10.21.117.24/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10842,10.21.117.16/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10843,10.21.117.8/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10844,10.21.117.0/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10845,10.214.206.0/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10846,10.212.33.32/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10847,10.214.231.128/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10848,10.212.33.16/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10849,10.212.33.0/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10850,10.212.33.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10851,62.112.190.176/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10852,62.145.61.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10853,10.213.231.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10854,10.213.231.0/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10855,10.215.11.224/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10856,10.215.11.64/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10857,10.128.152.0/21,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10858,10.158.42.32/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10859,10.158.42.0/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10860,10.212.115.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10861,10.128.78.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10862,10.215.38.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10863,10.215.39.168/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10864,10.215.39.176/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10865,10.215.39.180/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10866,10.214.155.0/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10867,10.214.214.128/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10868,172.20.228.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10869,10.214.253.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10870,10.214.252.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10871,10.198.0.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10872,10.21.174.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10873,10.21.173.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10874,10.21.172.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10875,10.21.167.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10876,10.21.166.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10877,10.21.165.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10878,10.21.164.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10879,10.21.163.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10880,10.21.162.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10881,10.21.160.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10882,10.21.161.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10883,10.213.140.64/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10884,10.213.140.32/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10885,10.213.140.16/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10886,10.214.183.48/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10887,10.214.183.32/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10888,10.214.183.16/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10889,10.214.155.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10890,10.214.183.0/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10891,10.213.190.0/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10892,10.128.208.0/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10893,10.214.92.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10894,10.213.144.224/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10895,10.193.63.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10896,10.193.62.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10897,10.193.61.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10898,10.193.60.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10899,10.193.59.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10900,10.193.58.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10901,10.193.57.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10902,10.193.56.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10903,10.193.55.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10904,10.193.54.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10905,10.193.53.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10906,10.193.52.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10907,10.193.51.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10908,10.193.50.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10909,10.193.49.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10910,10.193.48.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10911,172.27.134.80/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10912,10.128.172.0/22,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10913,172.18.214.128/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10914,10.128.208.128/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10915,10.128.208.64/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10916,10.213.190.64/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10917,10.20.198.0/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10918,10.128.200.0/21,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10919,62.112.190.224/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10920,10.213.232.0/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10921,10.213.227.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10922,172.18.69.96/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10923,172.18.69.64/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10924,10.213.91.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10925,10.213.93.192/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10926,62.145.37.0/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10927,62.112.190.56/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10928,10.215.17.56/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10929,10.215.17.48/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10930,10.127.27.128/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10931,10.215.143.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10932,10.215.142.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10933,10.215.139.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10934,10.167.78.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10935,10.167.78.0/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10936,10.167.77.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10937,10.167.76.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10938,10.21.203.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10939,10.21.202.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10940,172.16.79.0/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10941,172.16.77.0/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10942,172.28.25.0/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10943,10.213.233.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10944,10.128.216.0/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10945,62.112.161.16/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10946,10.128.24.0/22,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10947,172.27.141.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10948,62.112.162.224/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10949,10.193.42.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10950,10.193.42.0/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10951,172.16.77.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10952,172.16.76.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10953,10.53.23.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10954,10.53.3.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10955,10.53.2.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10956,172.19.60.192/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10957,10.215.60.192/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10958,10.193.44.0/23,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10959,10.216.12.224/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10960,172.28.219.0/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10961,10.213.134.80/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10962,10.213.141.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10963,10.193.132.32/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10964,10.193.132.0/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10965,10.128.56.0/21,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10966,10.128.48.0/21,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10967,10.213.155.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10968,10.213.228.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10969,10.128.28.0/22,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10970,10.214.69.96/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10971,172.28.24.0/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10972,10.20.25.32/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10973,10.20.198.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10974,10.213.182.144/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10975,10.213.83.32/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10976,10.213.83.16/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10977,62.112.166.192/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10978,172.28.126.32/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10979,172.28.126.0/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10980,62.145.37.248/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10981,62.145.37.240/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10982,10.214.176.64/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10983,172.19.147.224/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10984,62.112.161.8/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10985,10.212.181.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10986,10.212.180.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10987,10.212.178.0/23,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10988,10.245.231.32/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10989,10.245.231.8/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10990,10.245.231.4/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10991,10.245.231.0/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10992,10.213.140.112/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10993,62.145.37.192/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10994,62.145.37.128/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10995,62.145.37.64/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10996,62.145.37.32/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10997,62.112.191.184/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10998,62.145.37.16/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
10999,10.193.161.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11000,10.212.38.8/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11001,10.215.140.128/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11002,192.168.254.48/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11003,62.145.48.64/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11004,62.112.169.96/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11005,62.112.160.0/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11006,172.24.217.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11007,172.24.212.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11008,172.24.208.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11009,172.24.192.0/20,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11010,10.213.93.112/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11011,10.213.93.96/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11012,10.193.148.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11013,10.193.149.0/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11014,62.145.51.20/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11015,62.145.51.16/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11016,62.145.50.8/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11017,62.145.50.0/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11018,10.135.216.0/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11019,10.245.233.32/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11020,10.214.214.16/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11021,10.213.83.48/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11022,10.212.38.24/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11023,10.212.38.16/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11024,10.212.38.0/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11025,10.20.25.128/25,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11026,10.214.16.64/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11027,10.167.79.224/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11028,10.213.143.128/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11029,172.22.1.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11030,172.22.0.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11031,10.213.137.128/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11032,10.25.200.128/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11033,10.213.140.96/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11034,10.213.140.80/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11035,10.167.79.128/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11036,10.212.139.64/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11037,10.213.140.252/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11038,10.213.140.248/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11039,10.213.132.32/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11040,172.20.131.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11041,145.77.232.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11042,145.77.231.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11043,10.212.32.180/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11044,10.212.32.176/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11045,10.212.129.128/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11046,10.212.129.64/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11047,10.212.129.0/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11048,10.213.131.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11049,10.215.57.128/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11050,172.20.155.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11051,10.213.143.160/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11052,10.213.238.128/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11053,10.213.143.192/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11054,10.215.17.64/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11055,10.17.215.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11056,10.213.158.48/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11057,10.215.17.112/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11058,10.215.17.104/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11059,10.212.176.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11060,10.20.65.44/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11061,10.212.130.128/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11062,10.212.130.64/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11063,10.212.130.0/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11064,10.212.129.192/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11065,10.215.17.96/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11066,10.215.28.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11067,10.215.27.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11068,10.215.25.64/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11069,10.215.26.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11070,10.215.25.0/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11071,10.20.35.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11072,10.20.34.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11073,10.20.33.64/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11074,10.20.33.0/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11075,10.128.220.0/22,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11076,10.128.168.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11077,10.20.216.0/21,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11078,10.213.143.80/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11079,10.167.79.0/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11080,10.20.64.144/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11081,62.145.52.0/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11082,192.113.181.64/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11083,192.113.181.0/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11084,192.113.180.192/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11085,192.113.180.128/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11086,192.113.180.64/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11087,192.113.180.0/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11088,192.113.179.192/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11089,192.113.179.128/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11090,192.113.179.64/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11091,192.113.179.0/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11092,192.113.177.192/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11093,192.113.177.128/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11094,192.113.177.64/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11095,192.113.177.0/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11096,192.113.176.192/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11097,192.113.176.128/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11098,192.113.176.64/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11099,192.113.176.0/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11100,10.213.101.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11101,10.212.32.152/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11102,10.212.32.148/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11103,10.212.143.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11104,10.212.141.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11105,192.113.181.128/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11106,62.145.42.32/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11107,192.113.181.192/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11108,10.212.23.0/24,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11109,10.215.13.8/29,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11110,10.21.103.16/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11111,10.21.103.0/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11112,172.27.198.64/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11113,10.212.148.0/23,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11114,62.112.191.176/30,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11115,62.112.166.64/26,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11116,62.145.36.240/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11117,62.145.36.0/28,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
11118,10.19.209.32/27,Netherlands,NL,North Holland,07,Amsterdam,52.3534,4.9087
